0.687500	0.000000	0.002938
1.375000	0.000000	-0.001434
2.062500	0.000000	-0.005987
2.750000	0.000000	-0.011104
3.437500	0.000000	-0.016608
4.125000	0.000000	-0.021549
4.812500	0.000000	-0.024380
5.500000	0.000000	-0.023716
6.187500	0.000000	-0.019511
6.875000	0.000000	-0.013866
7.562500	0.000000	-0.010462
8.250000	0.000000	-0.012637
8.937500	0.000000	-0.021272
9.625000	0.000000	-0.033459
10.312500	0.000000	-0.042295
11.000000	0.000000	-0.039054
11.687500	0.000000	-0.019438
12.375000	0.000000	0.009869
13.062500	0.000000	0.034136
13.750000	0.000000	0.042937
14.437500	0.000000	0.037287
15.125000	0.000000	0.025293
15.812500	0.000000	0.014912
16.500000	0.000000	0.010464
17.187500	0.000000	0.012258
17.875000	0.000000	0.017584
18.562500	0.000000	0.022622
19.250000	0.000000	0.024588
19.937500	0.000000	0.022834
20.625000	0.000000	0.018424
21.312500	0.000000	0.012966
22.000000	0.000000	0.007660

0.687500	5.000000	0.002938
1.375000	5.000000	-0.001434
2.062500	5.000000	-0.005987
2.750000	5.000000	-0.011104
3.437500	5.000000	-0.016608
4.125000	5.000000	-0.021549
4.812500	5.000000	-0.024380
5.500000	5.000000	-0.023716
6.187500	5.000000	-0.019511
6.875000	5.000000	-0.013866
7.562500	5.000000	-0.010462
8.250000	5.000000	-0.012637
8.937500	5.000000	-0.021272
9.625000	5.000000	-0.033459
10.312500	5.000000	-0.042295
11.000000	5.000000	-0.039054
11.687500	5.000000	-0.019438
12.375000	5.000000	0.009869
13.062500	5.000000	0.034136
13.750000	5.000000	0.042937
14.437500	5.000000	0.037287
15.125000	5.000000	0.025293
15.812500	5.000000	0.014912
16.500000	5.000000	0.010464
17.187500	5.000000	0.012258
17.875000	5.000000	0.017584
18.562500	5.000000	0.022622
19.250000	5.000000	0.024588
19.937500	5.000000	0.022834
20.625000	5.000000	0.018424
21.312500	5.000000	0.012966
22.000000	5.000000	0.007660

0.687500	10.000000	0.002938
1.375000	10.000000	-0.001434
2.062500	10.000000	-0.005987
2.750000	10.000000	-0.011104
3.437500	10.000000	-0.016608
4.125000	10.000000	-0.021549
4.812500	10.000000	-0.024380
5.500000	10.000000	-0.023716
6.187500	10.000000	-0.019511
6.875000	10.000000	-0.013866
7.562500	10.000000	-0.010462
8.250000	10.000000	-0.012637
8.937500	10.000000	-0.021272
9.625000	10.000000	-0.033459
10.312500	10.000000	-0.042295
11.000000	10.000000	-0.039054
11.687500	10.000000	-0.019438
12.375000	10.000000	0.009869
13.062500	10.000000	0.034136
13.750000	10.000000	0.042937
14.437500	10.000000	0.037287
15.125000	10.000000	0.025293
15.812500	10.000000	0.014912
16.500000	10.000000	0.010464
17.187500	10.000000	0.012258
17.875000	10.000000	0.017584
18.562500	10.000000	0.022622
19.250000	10.000000	0.024588
19.937500	10.000000	0.022834
20.625000	10.000000	0.018424
21.312500	10.000000	0.012966
22.000000	10.000000	0.007660

0.687500	15.000000	0.002938
1.375000	15.000000	-0.001434
2.062500	15.000000	-0.005987
2.750000	15.000000	-0.011104
3.437500	15.000000	-0.016608
4.125000	15.000000	-0.021549
4.812500	15.000000	-0.024380
5.500000	15.000000	-0.023716
6.187500	15.000000	-0.019511
6.875000	15.000000	-0.013866
7.562500	15.000000	-0.010462
8.250000	15.000000	-0.012637
8.937500	15.000000	-0.021272
9.625000	15.000000	-0.033459
10.312500	15.000000	-0.042295
11.000000	15.000000	-0.039054
11.687500	15.000000	-0.019438
12.375000	15.000000	0.009869
13.062500	15.000000	0.034136
13.750000	15.000000	0.042937
14.437500	15.000000	0.037287
15.125000	15.000000	0.025293
15.812500	15.000000	0.014912
16.500000	15.000000	0.010464
17.187500	15.000000	0.012258
17.875000	15.000000	0.017584
18.562500	15.000000	0.022622
19.250000	15.000000	0.024588
19.937500	15.000000	0.022834
20.625000	15.000000	0.018424
21.312500	15.000000	0.012966
22.000000	15.000000	0.007660

0.687500	20.000000	0.002938
1.375000	20.000000	-0.001434
2.062500	20.000000	-0.005987
2.750000	20.000000	-0.011104
3.437500	20.000000	-0.016608
4.125000	20.000000	-0.021549
4.812500	20.000000	-0.024380
5.500000	20.000000	-0.023716
6.187500	20.000000	-0.019511
6.875000	20.000000	-0.013866
7.562500	20.000000	-0.010462
8.250000	20.000000	-0.012637
8.937500	20.000000	-0.021272
9.625000	20.000000	-0.033459
10.312500	20.000000	-0.042295
11.000000	20.000000	-0.039054
11.687500	20.000000	-0.019438
12.375000	20.000000	0.009869
13.062500	20.000000	0.034136
13.750000	20.000000	0.042937
14.437500	20.000000	0.037287
15.125000	20.000000	0.025293
15.812500	20.000000	0.014912
16.500000	20.000000	0.010464
17.187500	20.000000	0.012258
17.875000	20.000000	0.017584
18.562500	20.000000	0.022622
19.250000	20.000000	0.024588
19.937500	20.000000	0.022834
20.625000	20.000000	0.018424
21.312500	20.000000	0.012966
22.000000	20.000000	0.007660

0.687500	25.000000	0.002938
1.375000	25.000000	-0.001434
2.062500	25.000000	-0.005987
2.750000	25.000000	-0.011104
3.437500	25.000000	-0.016608
4.125000	25.000000	-0.021549
4.812500	25.000000	-0.024380
5.500000	25.000000	-0.023716
6.187500	25.000000	-0.019511
6.875000	25.000000	-0.013866
7.562500	25.000000	-0.010462
8.250000	25.000000	-0.012637
8.937500	25.000000	-0.021272
9.625000	25.000000	-0.033459
10.312500	25.000000	-0.042295
11.000000	25.000000	-0.039054
11.687500	25.000000	-0.019438
12.375000	25.000000	0.009869
13.062500	25.000000	0.034136
13.750000	25.000000	0.042937
14.437500	25.000000	0.037287
15.125000	25.000000	0.025293
15.812500	25.000000	0.014912
16.500000	25.000000	0.010464
17.187500	25.000000	0.012258
17.875000	25.000000	0.017584
18.562500	25.000000	0.022622
19.250000	25.000000	0.024588
19.937500	25.000000	0.022834
20.625000	25.000000	0.018424
21.312500	25.000000	0.012966
22.000000	25.000000	0.007660

0.687500	30.000000	0.002938
1.375000	30.000000	-0.001434
2.062500	30.000000	-0.005987
2.750000	30.000000	-0.011104
3.437500	30.000000	-0.016608
4.125000	30.000000	-0.021549
4.812500	30.000000	-0.024380
5.500000	30.000000	-0.023715
6.187500	30.000000	-0.019511
6.875000	30.000000	-0.013866
7.562500	30.000000	-0.010462
8.250000	30.000000	-0.012637
8.937500	30.000000	-0.021272
9.625000	30.000000	-0.033459
10.312500	30.000000	-0.042295
11.000000	30.000000	-0.039054
11.687500	30.000000	-0.019438
12.375000	30.000000	0.009869
13.062500	30.000000	0.034136
13.750000	30.000000	0.042937
14.437500	30.000000	0.037287
15.125000	30.000000	0.025293
15.812500	30.000000	0.014912
16.500000	30.000000	0.010464
17.187500	30.000000	0.012258
17.875000	30.000000	0.017584
18.562500	30.000000	0.022622
19.250000	30.000000	0.024588
19.937500	30.000000	0.022834
20.625000	30.000000	0.018424
21.312500	30.000000	0.012966
22.000000	30.000000	0.007660

0.687500	35.000000	0.002938
1.375000	35.000000	-0.001434
2.062500	35.000000	-0.005987
2.750000	35.000000	-0.011104
3.437500	35.000000	-0.016608
4.125000	35.000000	-0.021549
4.812500	35.000000	-0.024380
5.500000	35.000000	-0.023715
6.187500	35.000000	-0.019511
6.875000	35.000000	-0.013866
7.562500	35.000000	-0.010462
8.250000	35.000000	-0.012637
8.937500	35.000000	-0.021272
9.625000	35.000000	-0.033459
10.312500	35.000000	-0.042295
11.000000	35.000000	-0.039054
11.687500	35.000000	-0.019438
12.375000	35.000000	0.009869
13.062500	35.000000	0.034136
13.750000	35.000000	0.042937
14.437500	35.000000	0.037287
15.125000	35.000000	0.025293
15.812500	35.000000	0.014912
16.500000	35.000000	0.010464
17.187500	35.000000	0.012258
17.875000	35.000000	0.017584
18.562500	35.000000	0.022622
19.250000	35.000000	0.024588
19.937500	35.000000	0.022834
20.625000	35.000000	0.018424
21.312500	35.000000	0.012966
22.000000	35.000000	0.007660

0.687500	40.000000	0.002938
1.375000	40.000000	-0.001434
2.062500	40.000000	-0.005987
2.750000	40.000000	-0.011104
3.437500	40.000000	-0.016608
4.125000	40.000000	-0.021549
4.812500	40.000000	-0.024380
5.500000	40.000000	-0.023716
6.187500	40.000000	-0.019511
6.875000	40.000000	-0.013866
7.562500	40.000000	-0.010462
8.250000	40.000000	-0.012637
8.937500	40.000000	-0.021272
9.625000	40.000000	-0.033459
10.312500	40.000000	-0.042295
11.000000	40.000000	-0.039054
11.687500	40.000000	-0.019438
12.375000	40.000000	0.009869
13.062500	40.000000	0.034136
13.750000	40.000000	0.042937
14.437500	40.000000	0.037287
15.125000	40.000000	0.025293
15.812500	40.000000	0.014912
16.500000	40.000000	0.010464
17.187500	40.000000	0.012258
17.875000	40.000000	0.017584
18.562500	40.000000	0.022622
19.250000	40.000000	0.024588
19.937500	40.000000	0.022834
20.625000	40.000000	0.018424
21.312500	40.000000	0.012966
22.000000	40.000000	0.007660

0.687500	45.000000	0.002938
1.375000	45.000000	-0.001434
2.062500	45.000000	-0.005987
2.750000	45.000000	-0.011104
3.437500	45.000000	-0.016608
4.125000	45.000000	-0.021549
4.812500	45.000000	-0.024380
5.500000	45.000000	-0.023716
6.187500	45.000000	-0.019511
6.875000	45.000000	-0.013867
7.562500	45.000000	-0.010463
8.250000	45.000000	-0.012638
8.937500	45.000000	-0.021272
9.625000	45.000000	-0.033459
10.312500	45.000000	-0.042295
11.000000	45.000000	-0.039054
11.687500	45.000000	-0.019438
12.375000	45.000000	0.009869
13.062500	45.000000	0.034136
13.750000	45.000000	0.042937
14.437500	45.000000	0.037287
15.125000	45.000000	0.025293
15.812500	45.000000	0.014912
16.500000	45.000000	0.010464
17.187500	45.000000	0.012258
17.875000	45.000000	0.017584
18.562500	45.000000	0.022622
19.250000	45.000000	0.024588
19.937500	45.000000	0.022834
20.625000	45.000000	0.018424
21.312500	45.000000	0.012966
22.000000	45.000000	0.007660

0.687500	50.000000	0.002938
1.375000	50.000000	-0.001434
2.062500	50.000000	-0.005987
2.750000	50.000000	-0.011104
3.437500	50.000000	-0.016608
4.125000	50.000000	-0.021549
4.812500	50.000000	-0.024380
5.500000	50.000000	-0.023715
6.187500	50.000000	-0.019511
6.875000	50.000000	-0.013866
7.562500	50.000000	-0.010462
8.250000	50.000000	-0.012638
8.937500	50.000000	-0.021272
9.625000	50.000000	-0.033459
10.312500	50.000000	-0.042296
11.000000	50.000000	-0.039055
11.687500	50.000000	-0.019438
12.375000	50.000000	0.009869
13.062500	50.000000	0.034137
13.750000	50.000000	0.042937
14.437500	50.000000	0.037287
15.125000	50.000000	0.025293
15.812500	50.000000	0.014912
16.500000	50.000000	0.010464
